Seq,Date,Open,High,Low,Close,Volume,Ticker,Win_Count,Win_Loss,MA_50,MA_100,MA_200,Yin_Yang,Fluctuation,Risk_Group
23016,2023-08-29,168.0800018310547,171.25999450683594,167.74000549316406,170.69000244140625,3981700,TXN,0,1,174.21,172.8008,173.8815,Yang,0.021,high-risk
23017,2023-08-30,166.52000427246094,170.27000427246094,165.32000732421875,169.22999572753906,5120400,TXN,0,1,174.1074,172.7119,173.8542,Yang,0.0299,high-risk
23018,2023-08-31,168.82000732421875,170.3000030517578,168.0,168.05999755859375,6026500,TXN,0,1,174.059,172.5983,173.797,Yin,0.0137,high-risk
23019,2023-09-01,169.97999572753906,170.02000427246094,168.52999877929688,169.8300018310547,2610100,TXN,0,1,174.003,172.4979,173.759,Yin,0.0088,high-risk
23020,2023-09-05,169.0800018310547,170.89999389648438,168.22000122070312,169.74000549316406,2882200,TXN,0,1,174.0442,172.4198,173.7198,Yang,0.0159,high-risk
23021,2023-09-06,169.6999969482422,170.02999877929688,166.89999389648438,168.0500030517578,4244000,TXN,0,1,174.0302,172.3092,173.6928,Yin,0.0188,high-risk
23022,2023-09-07,165.77000427246094,166.3800048828125,163.97000122070312,164.7100067138672,6272100,TXN,0,1,173.7982,172.1665,173.6395,Yin,0.0147,high-risk
23023,2023-09-08,165.11000061035156,165.41000366210938,163.82000732421875,164.66000366210938,3301100,TXN,0,1,173.5922,172.0126,173.5869,Yin,0.0097,high-risk
23024,2023-09-11,166.52000427246094,166.69000244140625,164.10000610351562,165.83999633789062,3191900,TXN,0,1,173.3732,171.8678,173.5541,Yin,0.0158,high-risk
23025,2023-09-12,164.6699981689453,166.08999633789062,163.42999267578125,163.49000549316406,3739900,TXN,0,1,173.0426,171.7319,173.4855,Yin,0.0163,high-risk
23246,2023-07-31,90.83499908447266,91.8499984741211,89.29000091552734,91.26000213623047,3855200,TTD,0,1,77.6198,69.1654,59.7736,Yang,0.0287,low-risk
23247,2023-08-01,90.33999633789062,90.66999816894531,88.91999816894531,90.05000305175781,2353800,TTD,0,1,78.0704,69.4837,59.9608,Yin,0.0197,low-risk
23248,2023-08-02,88.31999969482422,88.55500030517578,85.29000091552734,86.63999938964844,3588300,TTD,0,1,78.4668,69.7925,60.1316,Yin,0.0383,low-risk
23249,2023-08-03,85.66999816894531,86.87999725341797,84.47000122070312,84.76000213623047,2714300,TTD,0,1,78.7916,70.1066,60.3024,Yin,0.0285,low-risk
23250,2023-08-04,85.52999877929688,86.5,83.66999816894531,84.83999633789062,2270500,TTD,0,1,79.152,70.4125,60.4536,Yin,0.0338,low-risk
23251,2023-08-07,85.36000061035156,85.9800033569336,84.15499877929688,85.80000305175781,2717400,TTD,0,1,79.542,70.7052,60.6006,Yang,0.0217,low-risk
23252,2023-08-08,84.69999694824219,85.54000091552734,83.75,85.30000305175781,3969500,TTD,0,1,79.9228,71.0073,60.751,Yang,0.0214,low-risk
23253,2023-08-09,84.6500015258789,85.0,80.69999694824219,80.93000030517578,8054000,TTD,0,1,80.188,71.2278,60.8732,Yin,0.0533,low-risk
23254,2023-08-10,79.12000274658203,81.5,76.4000015258789,77.08999633789062,8956400,TTD,5,0,80.3302,71.4136,60.974,Yin,0.0668,low-risk
23255,2023-08-11,76.51000213623047,76.68000030517578,74.05899810791016,74.62000274658203,5798900,TTD,9,0,80.421,71.5914,61.0688,Yin,0.0354,low-risk
23256,2023-08-14,74.05000305175781,75.36000061035156,73.83999633789062,75.26000213623047,3748000,TTD,14,0,80.461,71.7516,61.1559,Yang,0.0206,low-risk
23257,2023-08-15,74.74500274658203,74.74500274658203,73.36000061035156,73.69000244140625,2511300,TTD,12,0,80.45,71.9096,61.2475,Yin,0.0189,low-risk
23258,2023-08-16,73.73999786376953,74.23999786376953,72.41999816894531,72.73999786376953,2965500,TTD,15,0,80.3974,72.0351,61.3424,Yin,0.0251,low-risk
23259,2023-08-17,72.73999786376953,72.94999694824219,70.4800033569336,71.19000244140625,4117900,TTD,18,0,80.3236,72.1425,61.4298,Yin,0.035,low-risk
23260,2023-08-18,70.08000183105469,72.72000122070312,69.72000122070312,72.18000030517578,3590200,TTD,26,0,80.294,72.2653,61.5245,Yang,0.043,low-risk
23261,2023-08-21,72.22000122070312,73.80000305175781,72.11000061035156,73.33999633789062,3219500,TTD,21,0,80.27,72.4163,61.6258,Yang,0.0234,low-risk
23262,2023-08-22,73.58999633789062,74.9000015258789,73.38800048828125,74.58999633789062,2820200,TTD,15,0,80.2702,72.5638,61.7513,Yang,0.0206,low-risk
23263,2023-08-23,75.02999877929688,78.19000244140625,74.97000122070312,77.66999816894531,3839900,TTD,11,0,80.314,72.7396,61.8938,Yang,0.043,low-risk
23264,2023-08-24,78.19999694824219,78.79000091552734,74.47000122070312,74.51000213623047,2605100,TTD,7,0,80.2538,72.8756,62.0351,Yin,0.058,low-risk
23265,2023-08-25,74.51000213623047,76.23999786376953,73.55000305175781,75.91000366210938,2439600,TTD,14,0,80.2358,73.0301,62.196,Yang,0.0366,low-risk
23266,2023-08-28,76.77999877929688,77.04000091552734,75.55000305175781,76.20999908447266,1898600,TTD,11,0,80.2146,73.1864,62.3602,Yin,0.0197,low-risk
23267,2023-08-29,76.0,78.88999938964844,75.68000030517578,78.80000305175781,2436100,TTD,12,0,80.262,73.388,62.5548,Yang,0.0424,low-risk
23268,2023-08-30,78.69999694824219,80.41000366210938,78.34500122070312,80.27999877929688,2358700,TTD,8,0,80.354,73.5823,62.7186,Yang,0.0264,low-risk
23269,2023-08-31,79.58999633789062,80.63999938964844,79.1500015258789,80.02999877929688,3362100,TTD,5,0,80.4254,73.7674,62.8749,Yang,0.0188,low-risk
23270,2023-09-01,80.87000274658203,81.4800033569336,79.5199966430664,79.93000030517578,3050300,TTD,1,0,80.488,73.9516,63.0358,Yin,0.0246,low-risk
23271,2023-09-05,79.19000244140625,81.875,78.66999816894531,81.41999816894531,3212100,TTD,7,0,80.5916,74.1656,63.1751,Yang,0.0407,low-risk
23272,2023-09-06,82.5,83.55999755859375,81.5199966430664,83.47000122070312,3885800,TTD,0,1,80.7564,74.387,63.3353,Yang,0.025,low-risk
23273,2023-09-07,81.87000274658203,84.73999786376953,81.55999755859375,84.30999755859375,3038700,TTD,0,1,80.9072,74.6232,63.5066,Yang,0.039,low-risk
23274,2023-09-08,84.25,85.94999694824219,83.48999786376953,83.88999938964844,2934400,TTD,0,1,81.02,74.8501,63.6772,Yin,0.0295,low-risk
23275,2023-09-11,84.79000091552734,86.95999908447266,84.33100128173828,86.52999877929688,2991000,TTD,0,1,81.2032,75.0942,63.8682,Yang,0.0312,low-risk
23276,2023-09-12,85.58000183105469,87.73999786376953,85.5,85.80000305175781,2822100,TTD,0,1,81.3748,75.3361,64.0553,Yang,0.0262,low-risk
23282,2023-09-20,79.19999694824219,79.8949966430664,78.25,78.29000091552734,3017600,TTD,2,0,81.9302,76.5629,65.0126,Yin,0.021,low-risk
23283,2023-09-21,77.25,77.77999877929688,75.44000244140625,75.72000122070312,3147100,TTD,3,0,81.7544,76.6767,65.1188,Yin,0.031,low-risk
23284,2023-09-22,76.72000122070312,77.38899993896484,75.66000366210938,76.3499984741211,2929500,TTD,4,0,81.5412,76.8108,65.2463,Yin,0.0229,low-risk
23285,2023-09-25,75.70999908447266,76.44999694824219,74.2699966430664,75.0999984741211,2704000,TTD,4,0,81.2832,76.936,65.3846,Yin,0.0294,low-risk
23286,2023-09-26,74.63999938964844,74.91000366210938,73.76000213623047,74.37000274658203,2588900,TTD,4,0,80.9568,77.0546,65.5176,Yin,0.0156,low-risk
23287,2023-09-27,74.5199966430664,76.38999938964844,74.44999694824219,75.43000030517578,3804900,TTD,4,0,80.6948,77.1945,65.6522,Yang,0.0261,low-risk
23288,2023-09-28,76.5199966430664,78.7300033569336,75.79000091552734,77.69000244140625,3064900,TTD,4,0,80.4824,77.3444,65.8016,Yang,0.0388,low-risk
23289,2023-09-29,78.9800033569336,79.45999908447266,77.79000091552734,78.1500015258789,2643400,TTD,2,0,80.3574,77.4792,65.9462,Yin,0.0215,low-risk
23290,2023-10-02,78.15499877929688,79.19000244140625,77.45999908447266,78.30999755859375,2525400,TTD,3,0,80.2404,77.6211,66.0781,Yang,0.0223,low-risk
23291,2023-10-03,77.04000091552734,78.91999816894531,75.94000244140625,76.4000015258789,2549500,TTD,4,0,80.127,77.7354,66.2054,Yin,0.0392,low-risk
23292,2023-10-04,77.1500015258789,79.75,76.95999908447266,79.37000274658203,3209100,TTD,4,0,80.0498,77.8838,66.3683,Yang,0.0363,low-risk
23293,2023-10-05,79.19000244140625,79.30000305175781,76.62000274658203,78.16000366210938,2565300,TTD,2,0,79.9212,78.0424,66.5284,Yin,0.035,low-risk
23294,2023-10-06,77.25,83.31999969482422,77.12000274658203,82.1500015258789,4822400,TTD,3,0,79.8566,78.2241,66.7185,Yang,0.0804,low-risk
23497,2023-07-31,232.32000732421875,232.32000732421875,228.11000061035156,228.94000244140625,1511800,VRSK,0,1,224.618,209.3043,193.4497,Yin,0.0185,high-risk
23498,2023-08-01,228.99000549316406,229.77999877929688,227.41000366210938,229.22000122070312,1097500,VRSK,0,1,224.7898,209.7478,193.7553,Yang,0.0104,high-risk
23499,2023-08-02,226.3800048828125,235.99000549316406,225.7100067138672,232.4199981689453,1817800,VRSK,5,0,224.9958,210.2403,194.0687,Yang,0.0455,high-risk
23500,2023-08-03,232.8800048828125,237.22999572753906,229.75999450683594,230.39999389648438,1460900,VRSK,0,1,225.2388,210.7429,194.3865,Yin,0.0325,high-risk
23501,2023-08-04,231.00999450683594,232.33999633789062,228.9499969482422,229.75999450683594,806500,VRSK,0,1,225.5188,211.2309,194.6781,Yin,0.0148,high-risk
23502,2023-08-07,231.14999389648438,233.97999572753906,229.94000244140625,233.52999877929688,820900,VRSK,0,1,225.8562,211.7572,194.9764,Yang,0.0176,high-risk
23503,2023-08-08,233.5500030517578,234.0399932861328,231.49000549316406,232.52999877929688,802100,VRSK,0,1,226.1332,212.2828,195.2923,Yin,0.011,high-risk
23504,2023-08-09,232.1300048828125,236.63999938964844,231.5,235.02999877929688,963600,VRSK,0,1,226.4924,212.8244,195.639,Yang,0.0222,high-risk
23505,2023-08-10,235.42999267578125,236.52000427246094,232.86000061035156,233.08999633789062,753400,VRSK,0,1,226.7814,213.3546,195.9695,Yin,0.0157,high-risk
23506,2023-08-11,232.8800048828125,235.36000061035156,232.44000244140625,234.6699981689453,489100,VRSK,0,1,227.0926,213.8463,196.2955,Yang,0.0126,high-risk
23507,2023-08-14,235.1199951171875,237.24000549316406,234.25999450683594,237.13999938964844,666000,VRSK,0,1,227.436,214.3567,196.6121,Yang,0.0127,high-risk
23508,2023-08-15,235.92999267578125,236.83999633789062,234.2899932861328,234.77999877929688,720100,VRSK,0,1,227.7042,214.8751,196.9184,Yin,0.0109,high-risk
23509,2023-08-16,234.80999755859375,237.32000732421875,234.32000732421875,235.3300018310547,611800,VRSK,0,1,227.9482,215.4102,197.213,Yang,0.0128,high-risk
23510,2023-08-17,235.58999633789062,236.19000244140625,230.66000366210938,230.67999267578125,1188100,VRSK,0,1,228.1354,215.8501,197.4608,Yin,0.024,high-risk
23511,2023-08-18,230.47999572753906,232.85000610351562,230.30999755859375,230.94000244140625,514400,VRSK,1,0,228.3844,216.3071,197.7014,Yang,0.011,high-risk
23512,2023-08-21,230.6300048828125,233.22999572753906,229.77000427246094,232.3800048828125,800500,VRSK,1,0,228.6338,216.754,197.9559,Yang,0.0151,high-risk
23513,2023-08-22,232.2100067138672,233.36000061035156,231.0800018310547,231.74000549316406,853400,VRSK,0,1,228.8814,217.1689,198.268,Yin,0.0099,high-risk
23514,2023-08-23,231.99000549316406,235.91000366210938,231.10000610351562,235.35000610351562,818400,VRSK,0,1,229.206,217.6128,198.6179,Yang,0.0208,high-risk
23515,2023-08-24,236.14999389648438,237.97000122070312,234.2899932861328,234.6699981689453,743100,VRSK,0,1,229.5566,218.0409,198.9586,Yin,0.0157,high-risk
23516,2023-08-25,235.6699981689453,237.6699981689453,234.5800018310547,237.19000244140625,907400,VRSK,0,1,229.8948,218.497,199.3021,Yang,0.0132,high-risk
23517,2023-08-28,238.00999450683594,239.64999389648438,237.4199981689453,237.94000244140625,590800,VRSK,0,1,230.1622,218.9705,199.6388,Yin,0.0094,high-risk
23518,2023-08-29,238.1199951171875,239.3699951171875,236.6300048828125,239.13999938964844,662200,VRSK,0,1,230.4546,219.4473,199.9852,Yang,0.0116,high-risk
23519,2023-08-30,239.99000549316406,242.22999572753906,239.99000549316406,241.6699981689453,786000,VRSK,0,1,230.7686,219.9598,200.288,Yang,0.0093,high-risk
23520,2023-08-31,241.36000061035156,242.88999938964844,241.1699981689453,242.22000122070312,965000,VRSK,0,1,231.0686,220.4794,200.6077,Yang,0.0071,high-risk
23521,2023-09-01,243.6999969482422,243.6999969482422,240.52999877929688,242.83999633789062,772100,VRSK,0,1,231.3652,220.9933,200.952,Yin,0.0132,high-risk
23522,2023-09-05,242.14999389648438,242.75,238.64999389648438,240.61000061035156,745100,VRSK,0,1,231.6904,221.4777,201.2701,Yin,0.0172,high-risk
23523,2023-09-06,241.27000427246094,243.7100067138672,240.5500030517578,243.47000122070312,597200,VRSK,0,1,232.0998,221.9663,201.6149,Yang,0.0131,high-risk
23524,2023-09-07,244.1699981689453,246.24000549316406,243.22999572753906,245.16000366210938,757200,VRSK,0,1,232.5104,222.4993,201.9895,Yang,0.0124,high-risk
23525,2023-09-08,245.05999755859375,246.02999877929688,243.25999450683594,244.3800048828125,550000,VRSK,0,1,232.9346,223.0214,202.3437,Yin,0.0114,high-risk
23526,2023-09-11,244.61000061035156,245.8300018310547,242.9199981689453,245.00999450683594,688000,VRSK,0,1,233.3694,223.5401,202.669,Yang,0.012,high-risk
23527,2023-09-12,244.6300048828125,247.13999938964844,244.24000549316406,244.52000427246094,742600,VRSK,0,1,233.7392,224.0571,202.9984,Yin,0.0119,high-risk
23748,2023-07-31,353.4200134277344,353.6000061035156,350.3599853515625,352.3399963378906,902500,VRTX,0,1,343.9492,333.4721,318.1958,Yin,0.0092,high-risk
23749,2023-08-01,351.4200134277344,352.4700012207031,345.69000244140625,347.739990234375,1421700,VRTX,0,1,344.1148,334.0977,318.4838,Yin,0.0196,high-risk
23750,2023-08-02,350.0,360.9800109863281,344.239990234375,358.3999938964844,2182900,VRTX,0,1,344.4488,334.8129,318.7931,Yang,0.0486,high-risk
23751,2023-08-03,355.0,356.8399963378906,347.0799865722656,347.739990234375,1177100,VRTX,0,1,344.6042,335.4179,319.0658,Yin,0.0281,high-risk
23752,2023-08-04,347.739990234375,348.94000244140625,340.20001220703125,340.4800109863281,1248200,VRTX,0,1,344.7436,335.8881,319.2831,Yin,0.0257,high-risk
23753,2023-08-07,342.3800048828125,346.42999267578125,340.67999267578125,345.32000732421875,985900,VRTX,0,1,344.973,336.3888,319.5088,Yang,0.0169,high-risk
23754,2023-08-08,347.5199890136719,349.8399963378906,343.2900085449219,344.4700012207031,788200,VRTX,0,1,345.2098,336.8908,319.7711,Yin,0.0191,high-risk
23755,2023-08-09,345.510009765625,347.69000244140625,342.70001220703125,345.1099853515625,740300,VRTX,0,1,345.5122,337.3355,320.0458,Yin,0.0146,high-risk
23756,2023-08-10,345.7900085449219,350.7099914550781,345.3599853515625,347.3800048828125,632600,VRTX,0,1,345.9538,337.8516,320.2827,Yang,0.0155,high-risk
23757,2023-08-11,347.3800048828125,350.5199890136719,346.82000732421875,349.8599853515625,726000,VRTX,0,1,346.4796,338.3607,320.4795,Yang,0.0107,high-risk
23758,2023-08-14,348.7699890136719,351.92999267578125,348.0,349.3699951171875,557800,VRTX,0,1,346.9946,338.8278,320.6803,Yang,0.0113,high-risk
23759,2023-08-15,349.3699951171875,351.8299865722656,348.0199890136719,349.7799987792969,516900,VRTX,0,1,347.3146,339.3469,320.8733,Yang,0.0109,high-risk
23760,2023-08-16,348.760009765625,350.4200134277344,342.6400146484375,343.4100036621094,649400,VRTX,0,1,347.4944,339.7335,321.1509,Yin,0.0227,high-risk
23761,2023-08-17,344.2099914550781,345.6300048828125,342.2799987792969,343.8699951171875,889900,VRTX,0,1,347.7636,340.0283,321.3008,Yin,0.0098,high-risk
23762,2023-08-18,343.3999938964844,347.44000244140625,342.4200134277344,344.82000732421875,803300,VRTX,0,1,348.167,340.3918,321.4649,Yang,0.0147,high-risk
23763,2023-08-21,344.7699890136719,351.2300109863281,344.44000244140625,350.739990234375,1049800,VRTX,0,1,348.5302,340.7667,321.6476,Yang,0.0197,high-risk
23764,2023-08-22,349.9100036621094,352.6300048828125,348.239990234375,350.3999938964844,613800,VRTX,0,1,348.856,341.1283,321.8496,Yang,0.0126,high-risk
23765,2023-08-23,354.0,355.8999938964844,350.2099914550781,350.6000061035156,507000,VRTX,0,1,349.056,341.5127,322.0461,Yin,0.0162,high-risk
23766,2023-08-24,351.2900085449219,352.7699890136719,346.55999755859375,346.7699890136719,704400,VRTX,0,1,349.1494,341.8297,322.2358,Yin,0.0179,high-risk
23767,2023-08-25,347.94000244140625,350.8699951171875,345.3599853515625,350.05999755859375,697900,VRTX,0,1,349.3314,342.167,322.47,Yang,0.016,high-risk
23768,2023-08-28,352.4100036621094,353.1700134277344,350.0,351.6000061035156,552500,VRTX,0,1,349.3818,342.5388,322.6955,Yin,0.0091,high-risk
23769,2023-08-29,350.4599914550781,353.17999267578125,349.1099853515625,351.260009765625,882600,VRTX,0,1,349.4492,342.832,322.9051,Yang,0.0117,high-risk
23770,2023-08-30,353.1700134277344,354.6000061035156,349.8900146484375,350.760009765625,640500,VRTX,0,1,349.6106,343.123,323.1037,Yin,0.0135,high-risk
23771,2023-08-31,349.8500061035156,350.6600036621094,346.57000732421875,348.3399963378906,1025900,VRTX,0,1,349.7118,343.374,323.3291,Yin,0.0118,high-risk
23772,2023-09-01,352.30999755859375,352.739990234375,350.17999267578125,351.1000061035156,764200,VRTX,0,1,349.7706,343.6367,323.5545,Yin,0.0073,high-risk
23773,2023-09-05,352.6600036621094,353.4200134277344,347.5,348.260009765625,771100,VRTX,0,1,349.7958,343.8556,323.7694,Yin,0.017,high-risk
23774,2023-09-06,347.82000732421875,347.9800109863281,340.8299865722656,344.32000732421875,1148700,VRTX,0,1,349.7332,343.9653,323.9638,Yin,0.021,high-risk
23775,2023-09-07,345.7799987792969,348.55999755859375,343.739990234375,343.9599914550781,1452600,VRTX,0,1,349.67,344.0697,324.1341,Yin,0.014,high-risk
23776,2023-09-08,344.29998779296875,347.3500061035156,342.05999755859375,343.04998779296875,1275300,VRTX,0,1,349.5154,344.2228,324.2762,Yin,0.0155,high-risk
23777,2023-09-11,343.4200134277344,348.8500061035156,343.04998779296875,347.2200012207031,725700,VRTX,0,1,349.4962,344.4435,324.4313,Yang,0.0169,high-risk
23778,2023-09-12,348.2699890136719,348.989990234375,345.3599853515625,346.54998779296875,642400,VRTX,0,1,349.389,344.6245,324.5566,Yin,0.0105,high-risk
23999,2023-07-31,29.84000015258789,30.31999969482422,29.81999969482422,29.969999313354492,10253700,WBA,0,1,30.5462,32.2,34.8033,Yang,0.0168,high-risk
24000,2023-08-01,29.969999313354492,30.209999084472656,29.440000534057617,29.56999969482422,6534100,WBA,0,1,30.5084,32.1509,34.7914,Yin,0.0262,high-risk
24001,2023-08-02,29.34000015258789,30.780000686645508,29.149999618530273,30.670000076293945,9523700,WBA,0,1,30.4962,32.1247,34.7765,Yang,0.0559,high-risk
24002,2023-08-03,30.719999313354492,30.790000915527344,30.010000228881836,30.309999465942383,6350600,WBA,0,1,30.4786,32.0952,34.7619,Yin,0.026,high-risk
24003,2023-08-04,30.3799991607666,30.600000381469727,29.809999465942383,29.860000610351562,6490600,WBA,0,1,30.4438,32.0581,34.7462,Yin,0.0265,high-risk
24004,2023-08-07,29.899999618530273,30.149999618530273,29.799999237060547,29.8799991607666,4835500,WBA,0,1,30.4256,32.024,34.7301,Yin,0.0117,high-risk
24005,2023-08-08,29.799999237060547,29.84000015258789,29.110000610351562,29.530000686645508,8043600,WBA,0,1,30.4168,31.9839,34.7108,Yin,0.0251,high-risk
24006,2023-08-09,29.469999313354492,29.850000381469727,29.229999542236328,29.260000228881836,6459900,WBA,0,1,30.4018,31.9424,34.6903,Yin,0.0212,high-risk
24007,2023-08-10,29.360000610351562,29.739999771118164,29.200000762939453,29.229999542236328,6082300,WBA,0,1,30.3878,31.9056,34.6649,Yin,0.0185,high-risk
24008,2023-08-11,29.260000228881836,29.3700008392334,29.1200008392334,29.350000381469727,4464100,WBA,0,1,30.3674,31.8672,34.6382,Yang,0.0086,high-risk
24009,2023-08-14,29.350000381469727,29.40999984741211,29.030000686645508,29.06999969482422,5444000,WBA,0,1,30.3424,31.8225,34.606,Yin,0.0131,high-risk
24010,2023-08-15,28.950000762939453,28.979999542236328,28.59000015258789,28.600000381469727,5813200,WBA,0,1,30.2906,31.7835,34.5714,Yin,0.0136,high-risk
24011,2023-08-16,28.639999389648438,28.729999542236328,28.18000030517578,28.190000534057617,6109000,WBA,0,1,30.2294,31.7421,34.534,Yin,0.0195,high-risk
24012,2023-08-17,27.920000076293945,28.260000228881836,27.1200008392334,27.15999984741211,13469000,WBA,0,1,30.142,31.6867,34.4869,Yin,0.042,high-risk
24013,2023-08-18,26.670000076293945,26.969999313354492,26.510000228881836,26.540000915527344,8928900,WBA,0,1,30.0342,31.6227,34.4371,Yin,0.0174,high-risk
24014,2023-08-21,26.540000915527344,26.610000610351562,26.209999084472656,26.440000534057617,6833100,WBA,0,1,29.926,31.5489,34.388,Yin,0.0153,high-risk
